path,Rock ID,type
Stone 33/Stone_33_101387_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100418_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101511_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101614_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100604_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100124_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101857_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100842_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101204_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101354_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100722_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101596_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101104_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101338_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100670_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100816_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100304_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101595_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101352_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101114_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101377_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101266_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101076_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101816_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101359_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101538_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100856_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100841_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101655_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101391_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101212_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101500_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101726_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101505_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101557_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100138_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100526_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101285_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101136_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101252_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100835_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101000_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100326_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101635_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101138_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101322_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100358_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101086_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101298_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100333_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100536_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100633_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100271_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100858_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100645_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100719_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101024_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101748_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101380_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100871_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101612_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100201_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101092_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100903_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101085_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100236_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100677_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101562_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101064_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100386_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101035_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100398_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101144_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100288_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101599_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101572_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101400_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100552_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100646_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100718_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100659_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101015_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100620_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100479_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100477_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100267_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101589_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101026_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100938_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101382_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100519_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101651_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100974_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101126_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100368_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101420_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101499_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100566_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101305_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101166_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100562_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100709_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100680_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101288_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100317_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100748_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100187_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101153_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100736_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101677_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100486_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101662_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101332_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101616_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101711_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101131_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101383_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101484_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101640_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101467_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100756_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101546_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101106_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101411_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101279_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100122_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101181_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101602_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100654_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101496_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100630_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100973_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101697_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100734_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100239_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101526_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100305_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100595_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100875_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101456_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100832_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101699_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100847_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100545_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101093_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101525_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101408_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101188_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101130_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101141_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101745_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101334_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101510_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101478_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100345_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101278_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101300_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100328_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101428_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100575_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101509_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100299_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101645_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100818_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100237_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100198_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101103_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101485_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100698_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100639_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101105_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100650_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100995_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100919_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100505_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100430_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100474_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101898_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100374_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101412_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100994_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100661_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101409_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101611_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101714_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101187_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100503_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101286_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101725_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101109_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101619_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100799_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100917_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101192_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100391_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100205_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101117_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100452_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101143_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100540_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100932_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100250_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101709_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100739_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101453_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100977_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100753_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101340_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101399_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100367_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100985_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101684_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100796_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101292_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100439_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101016_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100567_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100224_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101433_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101507_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101550_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101010_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100949_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100833_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100800_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100424_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100251_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101541_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101561_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101654_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100962_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100638_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101339_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100313_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100732_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101119_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100707_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101293_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101032_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101237_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101512_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100324_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100235_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100844_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100524_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100619_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100392_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101601_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100460_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100752_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101256_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100963_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100784_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100254_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100637_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101644_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101304_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101239_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100406_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100926_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100880_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100344_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100996_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101643_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101170_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100982_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101164_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100163_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100141_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101462_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100542_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101270_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101479_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100234_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101401_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100521_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101652_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100338_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100354_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101098_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100478_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101150_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101176_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100385_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101631_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100625_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101545_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101314_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100640_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100140_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100450_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100635_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100365_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101360_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101260_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101056_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100161_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100377_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100145_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100560_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101738_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101734_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101014_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100675_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100202_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101312_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100801_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101683_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100329_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100771_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101520_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100556_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100189_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101172_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100986_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100815_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101061_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100673_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101730_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101067_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101011_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100226_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100629_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101461_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101531_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100777_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101606_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101603_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100517_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100169_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100804_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101057_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100179_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100940_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101671_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100687_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100750_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100869_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101534_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100510_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100836_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100216_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100308_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101345_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101560_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100834_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100905_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100930_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100487_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101257_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101248_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101043_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100485_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101722_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100904_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100870_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101724_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100454_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100369_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100592_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100909_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100547_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101254_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101723_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101712_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100823_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101247_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100788_filtered.png,33,Pure uric acid
Stone 33/Stone_33_101229_filtered.png,33,Pure uric acid
Stone 33/Stone_33_100393_filtered.png,33,Pure uric acid
